pwr_idx,date,time,pwr_amount,plant_idx,pwr_memo
16823,2022-01-22,3,536670,1,
16824,2022-01-22,4,527570,1,
16825,2022-01-22,5,616560,1,
16826,2022-01-22,6,663160,1,
16827,2022-01-22,7,655850,1,
16828,2022-01-22,8,705810,1,
16829,2022-01-22,9,553200,1,
16830,2022-01-22,10,216090,1,
16831,2022-01-22,11,436900,1,
16832,2022-01-22,12,503090,1,
16833,2022-01-22,13,525550,1,
16834,2022-01-22,14,451520,1,
16835,2022-01-22,15,247690,1,
16836,2022-01-22,16,61840,1,
16837,2022-01-22,17,3100,1,
16838,2022-01-22,18,930,1,
16839,2022-01-22,19,390,1,
16840,2022-01-22,20,390,1,
16841,2022-01-22,21,390,1,
16842,2022-01-22,22,370,1,
16843,2022-01-22,23,100,1,
16844,2022-01-23,1,1780,1,
16845,2022-01-23,2,94740,1,
16846,2022-01-23,3,320040,1,
16847,2022-01-23,4,304770,1,
16848,2022-01-23,5,389500,1,
16849,2022-01-23,6,328800,1,
16850,2022-01-23,7,339910,1,
16851,2022-01-23,8,319380,1,
16852,2022-01-23,9,242970,1,
16853,2022-01-23,10,176110,1,
16854,2022-01-23,11,431470,1,
16855,2022-01-23,12,463760,1,
16856,2022-01-23,13,308760,1,
16857,2022-01-23,14,96350,1,
16858,2022-01-23,15,36390,1,
16859,2022-01-23,16,10760,1,
16860,2022-01-23,17,620,1,
16861,2022-01-23,18,20,1,
16862,2022-01-23,19,0,1,
16863,2022-01-23,20,10,1,
16864,2022-01-23,21,0,1,
16865,2022-01-23,22,30,1,
16866,2022-01-23,23,0,1,
16867,2022-01-24,1,1990,1,
16868,2022-01-24,2,146820,1,
16869,2022-01-24,3,566480,1,
16870,2022-01-24,4,529720,1,
16871,2022-01-24,6,626580,1,
16872,2022-01-24,7,673010,1,
16873,2022-01-24,8,680180,1,
16874,2022-01-24,9,767580,1,
16875,2022-01-24,10,610500,1,
16876,2022-01-24,11,224930,1,
16877,2022-01-24,12,435570,1,
16878,2022-01-24,13,501220,1,
16879,2022-01-24,14,522350,1,
16880,2022-01-24,15,463970,1,
16881,2022-01-24,16,272010,1,
16882,2022-01-24,17,68560,1,
16883,2022-01-24,18,2260,1,
16884,2022-01-24,19,680,1,
16885,2022-01-24,20,390,1,
16886,2022-01-24,21,390,1,
16887,2022-01-24,22,390,1,
16888,2022-01-24,23,410,1,
16889,2022-01-25,1,120,1,
16890,2022-01-25,2,760,1,
16891,2022-01-25,3,89450,1,
16892,2022-01-25,4,367000,1,
16893,2022-01-25,5,375890,1,
16894,2022-01-25,6,534550,1,
16895,2022-01-25,7,625370,1,
16896,2022-01-25,8,654960,1,
16897,2022-01-25,9,692870,1,
16898,2022-01-25,10,583510,1,
16899,2022-01-25,11,224300,1,
16900,2022-01-25,12,438060,1,
16901,2022-01-25,13,501850,1,
16902,2022-01-25,14,521550,1,
16903,2022-01-25,15,439750,1,
16904,2022-01-25,16,229140,1,
16905,2022-01-25,17,61590,1,
16906,2022-01-25,18,2400,1,
16907,2022-01-25,19,820,1,
16908,2022-01-25,20,390,1,
16909,2022-01-25,21,390,1,
16910,2022-01-25,22,390,1,
16911,2022-01-25,23,390,1,
16912,2022-01-26,1,110,1,
16913,2022-01-26,2,180,1,
16914,2022-01-26,3,22190,1,
16915,2022-01-26,4,120150,1,
16916,2022-01-26,5,125850,1,
16917,2022-01-26,6,184850,1,
16918,2022-01-26,7,236490,1,
16919,2022-01-26,8,161110,1,
16920,2022-01-26,9,117120,1,
16921,2022-01-26,10,72010,1,
16922,2022-01-26,11,36830,1,
16923,2022-01-26,12,371130,1,
16924,2022-01-26,13,135370,1,
16925,2022-01-26,14,42730,1,
16926,2022-01-26,15,10800,1,
16927,2022-01-26,16,8010,1,
16928,2022-01-26,17,1930,1,
16929,2022-01-26,18,0,1,
16930,2022-01-26,19,0,1,
16931,2022-01-26,20,0,1,
16932,2022-01-26,21,0,1,
16933,2022-01-26,22,0,1,
16934,2022-01-26,23,40,1,
16935,2022-01-27,1,0,1,
16936,2022-01-27,2,1590,1,
16937,2022-01-27,3,132270,1,
16938,2022-01-27,4,545060,1,
16939,2022-01-27,5,525660,1,
16940,2022-01-27,6,622930,1,
16941,2022-01-27,7,612860,1,
16942,2022-01-27,8,646910,1,
16943,2022-01-27,9,725640,1,
16944,2022-01-27,10,611190,1,
16945,2022-01-27,11,246920,1,
16946,2022-01-27,12,441090,1,
16947,2022-01-27,13,500750,1,
16948,2022-01-27,14,520350,1,
16949,2022-01-27,15,448380,1,
16950,2022-01-27,16,239980,1,
16951,2022-01-27,17,68400,1,
16952,2022-01-27,18,6110,1,
16953,2022-01-27,19,4300,1,
16954,2022-01-27,20,3020,1,
16955,2022-01-27,21,2440,1,
16956,2022-01-27,22,1270,1,
16957,2022-01-27,23,410,1,
16958,2022-01-28,1,120,1,
16959,2022-01-28,2,1920,1,
16960,2022-01-28,3,147750,1,
16961,2022-01-28,4,569370,1,
16962,2022-01-28,5,530820,1,
16963,2022-01-28,6,634700,1,
16964,2022-01-28,7,680930,1,
16965,2022-01-28,8,675610,1,
16966,2022-01-28,9,808050,1,
16967,2022-01-28,10,684140,1,
16968,2022-01-28,11,245800,1,
16969,2022-01-28,12,439700,1,
16970,2022-01-28,13,502930,1,
16971,2022-01-28,14,523350,1,
16972,2022-01-28,15,467170,1,
16973,2022-01-28,16,276900,1,
16974,2022-01-28,17,70500,1,
16975,2022-01-28,18,3370,1,
16976,2022-01-28,19,890,1,
16977,2022-01-28,20,390,1,
16978,2022-01-28,21,390,1,
16979,2022-01-28,22,390,1,
16980,2022-01-28,23,420,1,
16981,2022-01-29,1,120,1,
16982,2022-01-29,2,1870,1,
16983,2022-01-29,3,133810,1,
16984,2022-01-29,4,453680,1,
16985,2022-01-29,5,420980,1,
16986,2022-01-29,6,546810,1,
16987,2022-01-29,7,605770,1,
16988,2022-01-29,8,614360,1,
16989,2022-01-29,9,598440,1,
16990,2022-01-29,10,457620,1,
16991,2022-01-29,11,238250,1,
16992,2022-01-29,12,445390,1,
16993,2022-01-29,13,509200,1,
16994,2022-01-29,14,527600,1,
16995,2022-01-29,15,318050,1,
16996,2022-01-29,16,146690,1,
16997,2022-01-29,17,58090,1,
16998,2022-01-29,18,2720,1,
16999,2022-01-29,19,820,1,
17000,2022-01-29,20,390,1,
17001,2022-01-29,21,390,1,
17002,2022-01-29,22,390,1,
17003,2022-01-29,23,420,1,
17004,2022-01-30,1,130,1,
17005,2022-01-30,2,400,1,
17006,2022-01-30,3,62570,1,
17007,2022-01-30,4,258560,1,
17008,2022-01-30,5,271750,1,
17009,2022-01-30,6,370610,1,
17010,2022-01-30,7,380710,1,
17011,2022-01-30,8,354470,1,
17012,2022-01-30,9,320380,1,
17013,2022-01-30,10,230080,1,
17014,2022-01-30,11,189080,1,
17015,2022-01-30,12,446280,1,
17016,2022-01-30,13,498090,1,
17017,2022-01-30,14,402870,1,
17018,2022-01-30,15,177500,1,
17019,2022-01-30,16,33770,1,
17020,2022-01-30,17,7030,1,
17021,2022-01-30,18,780,1,
17022,2022-01-30,19,240,1,
17023,2022-01-30,20,360,1,
17024,2022-01-30,21,480,1,
17025,2022-01-30,22,480,1,
17026,2022-01-30,23,270,1,
17027,2022-01-31,1,0,1,
17028,2022-01-31,2,1520,1,
17029,2022-01-31,3,120520,1,
17030,2022-01-31,4,413910,1,
17031,2022-01-31,5,440520,1,
17032,2022-01-31,6,552420,1,
17033,2022-01-31,7,603110,1,
17034,2022-01-31,8,595830,1,
17035,2022-01-31,9,594560,1,
17036,2022-01-31,10,468680,1,
17037,2022-01-31,11,204660,1,
17038,2022-01-31,12,433350,1,
17039,2022-01-31,13,508830,1,
17040,2022-01-31,14,530390,1,
17041,2022-01-31,15,458050,1,
17042,2022-01-31,16,259970,1,
17043,2022-01-31,17,63620,1,
17044,2022-01-31,18,2920,1,
17045,2022-01-31,19,820,1,
17046,2022-01-31,20,390,1,
17047,2022-01-31,21,390,1,
17048,2022-01-31,22,320,1,
17049,2022-01-31,23,200,1,
17050,2022-02-01,1,30,1,
17051,2022-02-01,2,290,1,
17052,2022-02-01,3,31850,1,
17053,2022-02-01,4,238170,1,
17054,2022-02-01,5,282270,1,
17055,2022-02-01,6,374030,1,
17056,2022-02-01,7,470970,1,
17057,2022-02-01,8,460000,1,
17058,2022-02-01,9,325790,1,
17059,2022-02-01,10,210530,1,
17060,2022-02-01,11,138330,1,
17061,2022-02-01,12,419600,1,
17062,2022-02-01,13,460120,1,
17063,2022-02-01,14,325290,1,
17064,2022-02-01,15,151460,1,
17065,2022-02-01,16,51740,1,
17066,2022-02-01,17,11710,1,
17067,2022-02-01,18,520,1,
17068,2022-02-01,19,20,1,
17069,2022-02-01,20,0,1,
17070,2022-02-01,21,0,1,
17071,2022-02-01,22,0,1,
17072,2022-02-01,23,30,1,
17073,2022-02-02,1,0,1,
17074,2022-02-02,2,690,1,
17075,2022-02-02,3,48400,1,
17076,2022-02-02,4,286860,1,
17077,2022-02-02,5,362570,1,
17078,2022-02-02,6,499250,1,
17079,2022-02-02,7,513590,1,
17080,2022-02-02,8,479040,1,
17081,2022-02-02,9,418200,1,
17082,2022-02-02,10,333080,1,
17083,2022-02-02,11,186190,1,
17084,2022-02-02,12,442530,1,
17085,2022-02-02,13,491590,1,
17086,2022-02-02,14,433500,1,
17087,2022-02-02,15,282200,1,
17088,2022-02-02,16,110230,1,
17089,2022-02-02,17,31410,1,
17090,2022-02-02,18,2460,1,
17091,2022-02-02,19,920,1,
17092,2022-02-02,20,270,1,
17093,2022-02-02,21,30,1,
17094,2022-02-02,22,0,1,
17095,2022-02-02,23,30,1,
17096,2022-02-03,1,0,1,
17097,2022-02-03,2,250,1,
17098,2022-02-03,3,15540,1,
17099,2022-02-03,4,121330,1,
17100,2022-02-03,5,207910,1,
17101,2022-02-03,6,275410,1,
17102,2022-02-03,7,333410,1,
17103,2022-02-03,8,398970,1,
17104,2022-02-03,9,362970,1,
17105,2022-02-03,10,245170,1,
17106,2022-02-03,11,156580,1,
17107,2022-02-03,12,378620,1,
17108,2022-02-03,13,354770,1,
17109,2022-02-03,14,279040,1,
17110,2022-02-03,16,148460,1,
17111,2022-02-03,17,33940,1,
17112,2022-02-03,18,12420,1,
17113,2022-02-03,19,1370,1,
17114,2022-02-03,20,320,1,
17115,2022-02-03,21,20,1,
17116,2022-02-03,22,0,1,
17117,2022-02-03,23,0,1,
17118,2022-02-04,1,30,1,
17119,2022-02-04,2,0,1,
17120,2022-02-04,3,1140,1,
17121,2022-02-04,4,94770,1,
17122,2022-02-04,5,517250,1,
17123,2022-02-04,6,520640,1,
17124,2022-02-04,7,650720,1,
17125,2022-02-04,8,708810,1,
17126,2022-02-04,9,756390,1,
17127,2022-02-04,10,942200,1,
17128,2022-02-04,11,790500,1,
17129,2022-02-04,12,285540,1,
17130,2022-02-04,13,455030,1,
17131,2022-02-04,14,517320,1,
17132,2022-02-04,15,532310,1,
17133,2022-02-04,16,468050,1,
17134,2022-02-04,17,268930,1,
17135,2022-02-04,18,66160,1,
17136,2022-02-04,19,3720,1,
17137,2022-02-04,20,1420,1,
17138,2022-02-04,21,960,1,
17139,2022-02-04,22,510,1,
17140,2022-02-04,23,390,1,
17141,2022-02-05,1,400,1,
17142,2022-02-05,2,110,1,
17143,2022-02-05,3,610,1,
17144,2022-02-05,4,113080,1,
17145,2022-02-05,5,514690,1,
17146,2022-02-05,6,407500,1,
17147,2022-02-05,7,536620,1,
17148,2022-02-05,8,580290,1,
17149,2022-02-05,9,585040,1,
17150,2022-02-05,10,519910,1,
17151,2022-02-05,11,438150,1,
17152,2022-02-05,12,256760,1,
17153,2022-02-05,13,452140,1,
17154,2022-02-05,14,506730,1,
17155,2022-02-05,15,527120,1,
17156,2022-02-05,16,376340,1,
17157,2022-02-05,17,148130,1,
17158,2022-02-05,18,56000,1,
17159,2022-02-05,19,5400,1,
17160,2022-02-05,20,1560,1,
17161,2022-02-05,21,760,1,
17162,2022-02-05,22,450,1,
17163,2022-02-05,23,390,1,
17164,2022-02-06,1,400,1,
17165,2022-02-06,2,110,1,
17166,2022-02-06,3,360,1,
17167,2022-02-06,4,47020,1,
17168,2022-02-06,5,229700,1,
17169,2022-02-06,6,291240,1,
17170,2022-02-06,7,362500,1,
17171,2022-02-06,8,469190,1,
17172,2022-02-06,9,484580,1,
17173,2022-02-06,10,411900,1,
17174,2022-02-06,11,315310,1,
17175,2022-02-06,12,213200,1,
17176,2022-02-06,13,450390,1,
17177,2022-02-06,14,506250,1,
17178,2022-02-06,15,467270,1,
17179,2022-02-06,16,157290,1,
17180,2022-02-06,17,59890,1,
17181,2022-02-06,18,20550,1,
17182,2022-02-06,19,2460,1,
17183,2022-02-06,20,1190,1,
17184,2022-02-06,21,340,1,
17185,2022-02-06,22,100,1,
17186,2022-02-06,23,20,1,
17187,2022-02-07,1,40,1,
17188,2022-02-07,2,0,1,
17189,2022-02-07,3,860,1,
17190,2022-02-07,4,78940,1,
17191,2022-02-07,5,282590,1,
17192,2022-02-07,6,338830,1,
17193,2022-02-07,7,403360,1,
17194,2022-02-07,8,402310,1,
17195,2022-02-07,9,320880,1,
17196,2022-02-07,10,269440,1,
17197,2022-02-07,11,219220,1,
17198,2022-02-07,12,152000,1,
17199,2022-02-07,13,439770,1,
17200,2022-02-07,14,477350,1,
17201,2022-02-07,15,269290,1,
17202,2022-02-07,16,118900,1,
17203,2022-02-07,17,36710,1,
17204,2022-02-07,18,11090,1,
17205,2022-02-07,19,700,1,
17206,2022-02-07,20,310,1,
17207,2022-02-07,21,10,1,
17208,2022-02-07,22,0,1,
17209,2022-02-07,23,0,1,
17210,2022-02-08,1,40,1,
17211,2022-02-08,2,0,1,
17212,2022-02-08,3,2300,1,
17213,2022-02-08,4,161700,1,
17214,2022-02-08,5,626510,1,
17215,2022-02-08,6,547480,1,
17216,2022-02-08,7,649070,1,
17217,2022-02-08,8,701590,1,
17218,2022-02-08,9,766330,1,
17219,2022-02-08,10,984100,1,
17220,2022-02-08,11,868720,1,
17221,2022-02-08,12,411110,1,
17222,2022-02-08,13,413310,1,
17223,2022-02-08,14,485870,1,
17224,2022-02-08,15,532660,1,
17225,2022-02-08,16,469940,1,
17226,2022-02-08,17,313310,1,
17227,2022-02-08,18,97010,1,
17228,2022-02-08,19,3810,1,
17229,2022-02-08,20,1500,1,
17230,2022-02-08,21,980,1,
17231,2022-02-08,22,630,1,
17232,2022-02-08,23,400,1,
17233,2022-02-09,1,410,1,
17234,2022-02-09,2,110,1,
17235,2022-02-09,3,2550,1,
17236,2022-02-09,4,138340,1,
17237,2022-02-09,5,525190,1,
17238,2022-02-09,6,492710,1,
17239,2022-02-09,7,592980,1,
17240,2022-02-09,8,648730,1,
17241,2022-02-09,9,629930,1,
17242,2022-02-09,10,585630,1,
17243,2022-02-09,11,549380,1,
17244,2022-02-09,12,244400,1,
17245,2022-02-09,13,445330,1,
17246,2022-02-09,14,508020,1,
17247,2022-02-09,15,530870,1,
17248,2022-02-09,16,466540,1,
17249,2022-02-09,17,241590,1,
17250,2022-02-09,18,66680,1,
17251,2022-02-09,19,3550,1,
17252,2022-02-09,20,1400,1,
17253,2022-02-09,21,770,1,
17254,2022-02-09,22,440,1,
17255,2022-02-09,23,390,1,
17256,2022-02-10,1,410,1,
17257,2022-02-10,2,120,1,
17258,2022-02-10,3,2700,1,
17259,2022-02-10,4,161720,1,
17260,2022-02-10,5,635540,1,
17261,2022-02-10,6,566190,1,
17262,2022-02-10,7,669870,1,
17263,2022-02-10,8,721550,1,
17264,2022-02-10,9,769940,1,
17265,2022-02-10,10,962550,1,
17266,2022-02-10,11,859950,1,
17267,2022-02-10,12,397620,1,
17268,2022-02-10,13,466960,1,
17269,2022-02-10,14,505500,1,
17270,2022-02-10,15,529300,1,
17271,2022-02-10,16,469700,1,
17272,2022-02-10,17,280550,1,
17273,2022-02-10,18,72150,1,
17274,2022-02-10,19,4480,1,
17275,2022-02-10,20,1690,1,
17276,2022-02-10,21,1270,1,
17277,2022-02-10,22,930,1,
17278,2022-02-10,23,680,1,
17279,2022-02-11,1,880,1,
17280,2022-02-11,2,700,1,
17281,2022-02-11,3,3520,1,
17282,2022-02-11,4,163000,1,
17283,2022-02-11,5,612610,1,
17284,2022-02-11,6,537990,1,
17285,2022-02-11,7,633780,1,
17286,2022-02-11,8,654830,1,
17287,2022-02-11,9,603130,1,
17288,2022-02-11,10,528030,1,
17289,2022-02-11,11,404580,1,
17290,2022-02-11,12,236950,1,
17291,2022-02-11,13,460530,1,
17292,2022-02-11,14,507040,1,
17293,2022-02-11,15,529720,1,
17294,2022-02-11,16,456430,1,
17295,2022-02-11,17,250610,1,
17296,2022-02-11,18,38370,1,
17297,2022-02-11,19,3300,1,
17298,2022-02-11,20,1250,1,
17299,2022-02-11,21,510,1,
17300,2022-02-11,22,390,1,
17301,2022-02-11,23,390,1,
17302,2022-02-12,1,340,1,
17303,2022-02-12,2,80,1,
17304,2022-02-12,3,730,1,
17305,2022-02-12,4,49530,1,
17306,2022-02-12,5,222330,1,
17307,2022-02-12,6,273890,1,
17308,2022-02-12,7,337030,1,
17309,2022-02-12,8,293420,1,
17310,2022-02-12,9,329990,1,
17311,2022-02-12,10,288430,1,
17312,2022-02-12,11,172020,1,
17313,2022-02-12,12,96070,1,
17314,2022-02-12,13,440320,1,
17315,2022-02-12,14,437270,1,
17316,2022-02-12,15,224890,1,
17317,2022-02-12,16,92710,1,
17318,2022-02-12,17,29200,1,
17319,2022-02-12,19,7400,1,
17320,2022-02-12,20,1120,1,
17321,2022-02-12,21,500,1,
17322,2022-02-12,22,40,1,
17323,2022-02-12,23,0,1,
17324,2022-02-13,1,0,1,
17325,2022-02-13,2,50,1,
17326,2022-02-13,3,0,1,
17327,2022-02-13,4,540,1,
17328,2022-02-13,5,72850,1,
17329,2022-02-13,6,213940,1,
17330,2022-02-13,7,183270,1,
17331,2022-02-13,8,237450,1,
17332,2022-02-13,9,229320,1,
17333,2022-02-13,10,227550,1,
17334,2022-02-13,11,220820,1,
17335,2022-02-13,12,159280,1,
17336,2022-02-13,13,131470,1,
17337,2022-02-13,14,430310,1,
17338,2022-02-13,15,331560,1,
17339,2022-02-13,16,112540,1,
17340,2022-02-13,17,25860,1,
17341,2022-02-13,18,4430,1,
17342,2022-02-13,19,2420,1,
17343,2022-02-13,20,540,1,
17344,2022-02-13,21,70,1,
17345,2022-02-13,22,0,1,
17346,2022-02-13,23,0,1,
17347,2022-02-14,1,0,1,
17348,2022-02-14,2,30,1,
17349,2022-02-14,3,0,1,
17350,2022-02-14,4,1810,1,
17351,2022-02-14,5,118200,1,
17352,2022-02-14,6,389080,1,
17353,2022-02-14,7,354950,1,
17354,2022-02-14,8,409610,1,
17355,2022-02-14,9,385030,1,
17356,2022-02-14,10,320580,1,
17357,2022-02-14,11,228580,1,
17358,2022-02-14,12,162170,1,
17359,2022-02-14,13,118940,1,
17360,2022-02-14,14,437410,1,
17361,2022-02-14,15,475920,1,
17362,2022-02-14,16,367900,1,
17363,2022-02-14,17,104190,1,
17364,2022-02-14,18,26260,1,
17365,2022-02-14,19,6410,1,
17366,2022-02-14,20,710,1,
17367,2022-02-14,21,200,1,
17368,2022-02-14,22,0,1,
17369,2022-02-14,23,0,1,
17370,2022-02-15,1,0,1,
17371,2022-02-15,2,40,1,
17372,2022-02-15,3,0,1,
17373,2022-02-15,4,40,1,
17374,2022-02-15,5,8170,1,
17375,2022-02-15,6,62770,1,
17376,2022-02-15,7,81350,1,
17377,2022-02-15,8,107950,1,
17378,2022-02-15,9,122200,1,
17379,2022-02-15,10,112780,1,
17380,2022-02-15,11,103810,1,
17381,2022-02-15,12,90970,1,
17382,2022-02-15,13,74710,1,
17383,2022-02-15,14,227960,1,
17384,2022-02-15,15,50250,1,
17385,2022-02-15,16,25570,1,
17386,2022-02-15,17,4890,1,
17387,2022-02-15,18,2540,1,
17388,2022-02-15,19,630,1,
17389,2022-02-15,20,20,1,
17390,2022-02-15,21,0,1,
17391,2022-02-15,22,0,1,
17392,2022-02-15,23,0,1,
17393,2022-02-16,1,0,1,
17394,2022-02-16,2,30,1,
17395,2022-02-16,3,0,1,
17396,2022-02-16,4,1730,1,
17397,2022-02-16,5,119280,1,
17398,2022-02-16,6,368430,1,
17399,2022-02-16,7,324540,1,
17400,2022-02-16,8,390100,1,
17401,2022-02-16,9,415370,1,
17402,2022-02-16,10,402900,1,
17403,2022-02-16,11,398140,1,
17404,2022-02-16,12,334490,1,
17405,2022-02-16,13,248750,1,
17406,2022-02-16,14,376040,1,
17407,2022-02-16,15,394840,1,
17408,2022-02-16,16,313570,1,
17409,2022-02-16,17,174540,1,
17410,2022-02-16,18,103620,1,
17411,2022-02-16,19,25500,1,
17412,2022-02-16,20,2960,1,
17413,2022-02-16,21,1160,1,
17414,2022-02-16,22,500,1,
17415,2022-02-16,23,400,1,
17416,2022-02-17,1,380,1,
17417,2022-02-17,2,270,1,
17418,2022-02-17,3,60,1,
17419,2022-02-17,4,2440,1,
17420,2022-02-17,5,111960,1,
17421,2022-02-17,6,338910,1,
17422,2022-02-17,7,400390,1,
17423,2022-02-17,8,526920,1,
17424,2022-02-17,9,631010,1,
17425,2022-02-17,10,633970,1,
17426,2022-02-17,11,702750,1,
17427,2022-02-17,12,745770,1,
17428,2022-02-17,13,441880,1,
17429,2022-02-17,14,480810,1,
17430,2022-02-17,15,508730,1,
17431,2022-02-17,16,533690,1,
17432,2022-02-17,17,470220,1,
17433,2022-02-17,18,277760,1,
17434,2022-02-17,19,66260,1,
17435,2022-02-17,20,3750,1,
17436,2022-02-17,21,1410,1,
17437,2022-02-17,22,990,1,
17438,2022-02-17,23,570,1,
17439,2022-02-18,1,400,1,
17440,2022-02-18,2,400,1,
17441,2022-02-18,3,110,1,
17442,2022-02-18,4,2020,1,
17443,2022-02-18,5,98980,1,
17444,2022-02-18,6,425630,1,
17445,2022-02-18,7,488710,1,
17446,2022-02-18,8,635750,1,
17447,2022-02-18,9,708900,1,
17448,2022-02-18,10,662790,1,
17449,2022-02-18,11,793750,1,
17450,2022-02-18,12,825540,1,
17451,2022-02-18,13,456140,1,
17452,2022-02-18,14,479930,1,
17453,2022-02-18,15,508820,1,
17454,2022-02-18,16,538690,1,
17455,2022-02-18,17,495490,1,
17456,2022-02-18,18,269220,1,
17457,2022-02-18,19,71660,1,
17458,2022-02-18,20,3870,1,
17459,2022-02-18,21,1420,1,
17460,2022-02-18,22,1000,1,
17461,2022-02-18,23,600,1,
17462,2022-02-19,1,400,1,
17463,2022-02-19,2,410,1,
17464,2022-02-19,3,110,1,
17465,2022-02-19,4,970,1,
17466,2022-02-19,5,87430,1,
17467,2022-02-19,6,422110,1,
17468,2022-02-19,7,402450,1,
17469,2022-02-19,8,472370,1,
17470,2022-02-19,9,554120,1,
17471,2022-02-19,10,637670,1,
17472,2022-02-19,11,616280,1,
17473,2022-02-19,12,662670,1,
17474,2022-02-19,13,444640,1,
17475,2022-02-19,14,477910,1,
17476,2022-02-19,15,507170,1,
17477,2022-02-19,16,537090,1,
17478,2022-02-19,17,488170,1,
17479,2022-02-19,18,258680,1,
17480,2022-02-19,19,56780,1,
17481,2022-02-19,20,3360,1,
17482,2022-02-19,21,1200,1,
17483,2022-02-19,22,680,1,
17484,2022-02-19,23,420,1,
17485,2022-02-20,1,400,1,
17486,2022-02-20,2,390,1,
17487,2022-02-20,3,100,1,
17488,2022-02-20,4,4920,1,
17489,2022-02-20,5,190270,1,
17490,2022-02-20,6,603110,1,
17491,2022-02-20,7,504440,1,
17492,2022-02-20,8,598890,1,
17493,2022-02-20,9,697800,1,
17494,2022-02-20,10,719290,1,
17495,2022-02-20,11,888050,1,
17496,2022-02-20,12,871940,1,
17497,2022-02-20,13,506450,1,
17498,2022-02-20,14,493660,1,
17499,2022-02-20,15,508100,1,
17500,2022-02-20,16,538390,1,
17501,2022-02-20,17,496590,1,
17502,2022-02-20,18,291730,1,
17503,2022-02-20,19,72280,1,
17504,2022-02-20,20,4040,1,
17505,2022-02-20,21,1420,1,
17506,2022-02-20,22,1000,1,
17507,2022-02-20,23,830,1,
17508,2022-02-21,1,440,1,
17509,2022-02-21,2,410,1,
17510,2022-02-21,3,120,1,
17511,2022-02-21,4,7380,1,
17512,2022-02-21,5,215100,1,
17513,2022-02-21,6,703690,1,
17514,2022-02-21,7,580120,1,
17515,2022-02-21,8,668830,1,
17516,2022-02-21,9,730360,1,
17517,2022-02-21,11,776770,1,
17518,2022-02-21,12,0,1,
17519,2022-02-21,13,943760,1,
17520,2022-02-21,14,514670,1,
17521,2022-02-21,15,490740,1,
17522,2022-02-21,16,506170,1,
17523,2022-02-21,17,537950,1,
17524,2022-02-21,18,496980,1,
17525,2022-02-21,19,293200,1,
17526,2022-02-21,20,75140,1,
17527,2022-02-21,21,4090,1,
17528,2022-02-21,22,1440,1,
17529,2022-02-21,23,990,1,
17530,2022-02-22,1,840,1,
17531,2022-02-22,2,440,1,
17532,2022-02-22,3,420,1,
17533,2022-02-22,4,160,1,
17534,2022-02-22,5,1980,1,
17535,2022-02-22,6,111440,1,
17536,2022-02-22,7,440830,1,
17537,2022-02-22,8,422320,1,
17538,2022-02-22,9,501190,1,
17539,2022-02-22,10,498820,1,
17540,2022-02-22,11,455710,1,
17541,2022-02-22,12,361850,1,
17542,2022-02-22,13,224120,1,
17543,2022-02-22,14,215760,1,
17544,2022-02-22,15,459310,1,
17545,2022-02-22,16,500930,1,
17546,2022-02-22,17,489410,1,
17547,2022-02-22,18,284340,1,
17548,2022-02-22,19,65160,1,
17549,2022-02-22,20,20890,1,
17550,2022-02-22,21,1420,1,
17551,2022-02-22,22,700,1,
17552,2022-02-22,23,130,1,
17553,2022-02-23,1,20,1,
17554,2022-02-23,2,10,1,
17555,2022-02-23,3,40,1,
17556,2022-02-23,4,30,1,
17557,2022-02-23,5,2510,1,
17558,2022-02-23,6,96640,1,
17559,2022-02-23,7,321570,1,
17560,2022-02-23,8,306070,1,
17561,2022-02-23,9,413460,1,
17562,2022-02-23,10,479510,1,
17563,2022-02-23,11,490910,1,
17564,2022-02-23,12,502170,1,
17565,2022-02-23,13,502030,1,
17566,2022-02-23,14,455420,1,
17567,2022-02-23,15,487520,1,
17568,2022-02-23,16,508000,1,
17569,2022-02-23,17,526920,1,
17570,2022-02-23,18,395250,1,
17571,2022-02-23,19,156410,1,
17572,2022-02-23,20,45360,1,
17573,2022-02-23,21,3520,1,
17574,2022-02-23,22,1400,1,
17575,2022-02-23,23,740,1,
17576,2022-02-24,1,450,1,
17577,2022-02-24,2,400,1,
17578,2022-02-24,3,380,1,
17579,2022-02-24,4,140,1,
17580,2022-02-24,5,3230,1,
17581,2022-02-24,6,200570,1,
17582,2022-02-24,7,665820,1,
17583,2022-02-24,8,562150,1,
17584,2022-02-24,9,681590,1,
17585,2022-02-24,10,751780,1,
17586,2022-02-24,11,804290,1,
17587,2022-02-24,12,0,1,
17588,2022-02-24,13,984880,1,
17589,2022-02-24,14,567910,1,
17590,2022-02-24,15,503470,1,
17591,2022-02-24,16,506810,1,
17592,2022-02-24,17,533900,1,
17593,2022-02-24,18,493570,1,
17594,2022-02-24,19,290330,1,
17595,2022-02-24,20,77500,1,
17596,2022-02-24,21,4870,1,
17597,2022-02-24,22,2240,1,
17598,2022-02-24,23,990,1,
17599,2022-02-25,1,840,1,
17600,2022-02-25,2,440,1,
17601,2022-02-25,3,410,1,
17602,2022-02-25,4,160,1,
17603,2022-02-25,5,7040,1,
17604,2022-02-25,6,180770,1,
17605,2022-02-25,7,544860,1,
17606,2022-02-25,8,401100,1,
17607,2022-02-25,9,532840,1,
17608,2022-02-25,10,582170,1,
17609,2022-02-25,11,562620,1,
